taxa	abundance
Wolbachia endosymbiont of Brugia malayi	0.0006
Wolbachia endosymbiont of Culex quinquefasciatus	0.0011
Wolbachia endosymbiont of Drosophila ananassae	0.0003
Wolbachia endosymbiont of Drosophila willistoni	0.0009
Xanthobacter autotrophicus	0.0011
Xanthomonas albilineans	0.0003
Xanthomonas axonopodis	0.0003
Xanthomonas campestris	0.0003
Xenorhabdus bovienii	0.0006
Xenorhabdus nematophila	0.0003
Xylanimonas cellulosilytica	0.0006
Xylella fastidiosa	0.0014
Yersinia aldovae	0.0014
Yersinia pestis	0.0130
Yersinia rohdei	0.0011
Zunongwangia profunda	0.0003
Zymomonas mobilis	0.0094
cyanobacterium UCYN-A	0.0011
gamma proteobacterium NOR5-3	0.0003
marine actinobacterium PHSC20C1	0.0003
unclassified	0.0252
