taxa	abundance
Trichormus azollae	0.0003
Tropheryma whipplei	0.0026
Tsukamurella paurometabola	0.0014
Ureaplasma parvum	0.0017
Ureaplasma urealyticum	0.0003
Variovorax paradoxus	0.0020
Verminephrobacter eiseniae	0.0006
Verrucomicrobium spinosum	0.0003
Vibrio cholerae	0.0006
Vibrio coralliilyticus	0.0003
Vibrio harveyi	0.0009
Vibrio mimicus	0.0003
Vibrio sp. Ex25	0.0006
Vibrio sp. RC586	0.0003
Vibrio splendidus	0.0009
Vibrio vulnificus	0.0011
Weissella paramesenteroides	0.0028
Wigglesworthia glossinidia	0.0017
Wolinella succinogenes	0.0009
Xanthobacter autotrophicus	0.0011
Xanthomonas campestris	0.0014
Xanthomonas oryzae	0.0011
Xylanimonas cellulosilytica	0.0034
Xylella fastidiosa	0.0082
Yersinia aldovae	0.0006
Yersinia pestis	0.0006
Yersinia ruckeri	0.0003
Zymomonas mobilis	0.0017
[Bacteroides] pectinophilus	0.0003
delta proteobacterium MLMS-1	0.0006
gamma proteobacterium HTCC5015	0.0009
marine actinobacterium PHSC20C1	0.0014
unclassified	0.0142
