taxa	abundance
Ureaplasma urealyticum	0.0014
Variovorax paradoxus	0.0028
Veillonella dispar	0.0003
Verminephrobacter eiseniae	0.0006
Verrucomicrobiae bacterium DG1235	0.0011
Verrucomicrobium spinosum	0.0008
Vibrio alginolyticus	0.0006
Vibrio cholerae	0.0028
Vibrio furnissii	0.0003
Vibrio orientalis	0.0008
Vibrio parahaemolyticus	0.0045
Vibrio shilonii	0.0003
Vibrio vulnificus	0.0003
Vibrionales bacterium SWAT-3	0.0006
Weissella paramesenteroides	0.0020
Wigglesworthia glossinidia	0.0034
Wolbachia endosymbiont of Brugia malayi	0.0006
Wolbachia endosymbiont of Culex quinquefasciatus	0.0017
Wolbachia endosymbiont of Drosophila willistoni	0.0008
Wolinella succinogenes	0.0006
Xanthobacter autotrophicus	0.0008
Xanthomonas albilineans	0.0006
Xanthomonas axonopodis	0.0003
Xanthomonas campestris	0.0011
Xanthomonas oryzae	0.0006
Xylanimonas cellulosilytica	0.0011
Xylella fastidiosa	0.0006
Yersinia aldovae	0.0003
Yersinia pestis	0.0156
Yersinia pseudotuberculosis	0.0003
Zymomonas mobilis	0.0059
[Bacteroides] pectinophilus	0.0006
cyanobacterium UCYN-A	0.0025
unclassified	0.0238
